Student_ID,Exam_Score,Weight_Apple (g),Height (cm),Daily_Sales ($),Lifespan_Bulb (hrs)
1902,66.66,125.14,172.19,4523.75,879.84
1903,81.73,104.62,182.7,4320.03,1003.06
1904,73.7,130.46,165.4,5597.17,1045.33
1905,68.93,145.15,168.22,6053.62,1025.05
1906,74.48,201.61,169.15,4861.05,963.82
1907,54.29,160.87,179.09,5183.82,925.7
1908,58.73,113.85,180.75,5343.02,1046.49
1909,58.06,136.21,173.8,6443.2,1092.93
1910,71.43,148.94,179.86,3581.14,966.5
1911,87.33,155.07,171.42,5595.38,1041.26
1912,92.31,123.71,168.62,5301.22,1130.15
1913,76.38,147.3,179.43,4703.33,990.51
1914,75.01,135.65,173.9,5260.98,991.53
1915,51.99,127.92,164.12,5592.66,1027.99
1916,64.57,155.19,177.98,5466.53,985.78
1917,62.12,165.48,168.33,6726.8,1066.96
1918,63.79,166.82,167.35,5101.99,979.8
1919,68.32,161.49,177.14,5021.52,998.45
1920,65.28,140.05,169.29,4854.96,927.88
1921,50.21,164.29,173.11,5442.38,988.22
1922,77.48,156.18,175.3,4974.35,949.62
1923,59.27,152.68,163.74,5010.57,1017.3
1924,72.39,137.77,173.08,5014.26,916.79
1925,90.74,140.06,180.8,4892.31,1048.99
1926,60.81,151.48,162.35,4513.06,956.44
1927,44.7,198.8,173.6,5334.49,1089.21
1928,67.14,156.02,163.36,4771.96,1068.54
1929,81.01,137.78,178.17,5490.94,1026.78
1930,89.58,133.35,178.1,5088.61,923.1
1931,57.7,140.16,167.17,4690.74,968.61
1932,74.97,193.55,187.68,6251.86,955.19
1933,65.35,142.01,178.85,4918.15,961.44
1934,68.94,168.14,175.66,5498.26,1078.84
1935,96.44,142.48,175.2,4440.01,992.37
1936,54.97,155.22,177.87,3379.57,967.11
1937,72.54,165.83,162.03,4546.4,962.6
1938,74.68,138.56,171.56,3290.04,973.41
1939,80.86,137.18,173.07,4810.51,1026.63
1940,70.98,183.18,166.8,6174.92,918.65
1941,73.08,169.69,173.72,4275.77,1004.91
1942,66.08,165.81,179.85,3315.16,1021.18
1943,72.69,165.75,166.63,6200.21,913.23
1944,66.57,159.19,169.56,4619.72,929.12
1945,76.22,190.36,163.44,4987.41,997.61
1946,66.3,150.88,155.7,5630.62,1072.05
1947,73.77,161.55,176.23,5418.54,1060.14
1948,69.71,120.98,169.79,5600.41,969.58
1949,81.26,133.5,170.38,5720.34,1070.46
1950,69.49,125.98,162.11,3603.11,984.02
1951,52.27,175.48,168.52,3868.52,983.59
1952,82.62,98.95,178.77,5936.94,1004.7
1953,60.94,141.95,170.01,4374.61,1041.97
1954,63.46,90.13,170.23,4461.88,969.55
1955,64.04,133.37,171.66,3989.73,980.1
1956,83.74,140.18,160.11,4676.04,937.59
1957,48.64,177.7,175,4720.55,1017.55
1958,101.38,157.93,159.96,4250.03,1046.67
1959,80.56,133.34,162.48,4157.53,1049.73
1960,72.23,171.32,161.61,5254.93,931.67
1961,69.45,150.36,168.6,4353.86,980.86
1962,72.86,150.75,167.18,4514.95,1062.27
1963,75.21,125.95,169.99,3250.98,1011.61
1964,76.45,130.2,162.76,6550.56,1001.71
1965,75.56,133.5,178.04,5753.46,1000.53
1966,70.9,150.93,176.67,4604.16,1027.07
1967,68.03,151.56,168.61,4280.74,1014.3
1968,68.49,180.88,166.17,5008.71,971.23
1969,68.05,157.7,165.37,4986.77,1044.05
1970,81.34,95.85,167.52,3979.23,939.86
1971,75.94,155.25,158.8,2959.57,1066.11
1972,40.6,121,162.32,4579.14,955.2
1973,76.56,130.68,176.88,3749.3,1027.39
1974,71.95,133.76,172.41,5137.1,991.76
1975,69.81,136.73,183.07,5142.47,976.18
1976,66.11,122.5,167.61,4221.43,1067.88
1977,81.24,154.07,167.11,4572.33,1037.15
1978,79.48,121.78,166.74,6410.43,997.05
1979,62.27,157.13,167.45,5620.1,1087.26
1980,74.07,194.74,164.72,4638.2,1048.99
1981,60.28,123.41,172.17,6833.57,959.73
1982,56.2,144.31,170.23,4042.45,886.98
1983,63.73,99.53,165.92,4349.84,1005.34
1984,78.62,143.98,180.01,4911.59,1069.17
1985,79.53,162.85,185.17,3775.19,1030.53
1986,75.13,164.41,179.33,6432.25,1078.7
1987,77.25,151.55,174.46,5146.52,970.08
1988,75.16,167.79,176.09,4368.04,994.14
1989,63.59,200.92,184.85,5358.23,995.35
1990,74.32,184.25,176.08,5116.84,1012.06
1991,78,139.55,165.32,4756.28,1038.37
1992,77.54,120.98,173.14,4033.19,1081.62
1993,81.89,141.88,175.01,3851.03,1092.13
1994,77.08,131.06,162.04,6749.44,1083.33
1995,73.51,159.03,167.72,3917.81,1033.45
1996,80.7,126.38,178.8,6358.37,982.89
1997,69.73,148.54,155.41,4324.19,1011.29
1998,61.18,166.76,160,5632.03,1032.76
1999,68.37,147.99,168.59,5372.35,1006.75
2000,62.55,131.07,172.83,5532.33,954.31
2001,63.25,173.5,159.14,5585.61,976.88
2002,68.55,112.42,168.99,3710.75,1043.4
2003,62.08,143.44,179.23,4458.92,987.67
2004,66.92,149.17,170.55,3905.56,1001.21
2005,51.06,150.32,177.51,5151.44,996.08
2006,72.13,153.61,165.26,3941.32,955.39
2007,70.01,162.21,163.52,3415.16,991.44
2008,61.83,149.29,176.79,4810.02,977.11
2009,76.59,142.64,172.95,3232.74,965.41
2010,79.38,141.85,160.52,5206.99,947.08
2011,53.92,137.77,163.59,3993.9,994.97
2012,62.37,165.75,182.52,4327.54,1030.91
2013,62.31,137.07,162.6,3175.67,1056.03
2014,60.6,166.94,177.47,6320.08,930.29
2015,78.29,150.38,166.17,3829.67,1080.32
2016,68.06,139.57,169.97,4708.8,1014.65
2017,67.35,162.37,172.36,3566.61,943.65
2018,49.96,135.45,153.19,4331.47,979.82
2019,76.35,162.76,158.3,6401.46,906.13
2020,57.61,154.25,170.69,5237.98,918.91
2021,70.6,138.07,164.21,4421.1,1086.07
2022,72.77,160.57,177.97,4972.66,965.03
2023,83.61,160.93,157.15,4551.55,1026.84
2024,56.91,173.15,174.52,4926.06,994.44
2025,39.8,169.32,158.99,5595.09,1000.89
2026,71.84,159.83,167.18,4735.12,1018.4
2027,88.01,127.45,161.48,5175.99,895.8
2028,82.39,198.97,185.22,5189.2,1065.93
2029,72.1,121.93,159.28,4739.08,995.06
2030,65.08,168.99,169.02,4411.26,974.79
2031,78.07,158.63,156.19,4579.85,1023.4
2032,60.26,126.52,182.8,5559.35,963.94
2033,74.76,147.51,173.21,5625.93,1010.41
2034,75.05,148.42,171.1,4089.76,991.73
2035,80.6,176.11,181.79,4791.21,1035.55
2036,97.6,135.73,171.18,4397.66,989.3
2037,73.92,144.76,171.76,5639.96,948.5
2038,64.91,103.28,171.05,4623.04,1018.12
2039,69.74,184.7,174.51,6760.74,986.47
2040,52.31,128.59,166.06,5174.32,908.95
2041,63.05,156.54,168.29,5945.6,1009.88
2042,65.91,147.97,176.48,4188.31,973.13
2043,64.76,148.04,172.22,5009.38,1017.29
2044,71.52,166.2,169.09,5492.94,957.25
2045,61.78,183.43,158.8,4173.36,939.68
2046,81.21,155.03,181.98,5016.27,1059.01
2047,70,163.1,164.71,5841.49,1042.16
2048,69.91,156.58,177.9,4738.04,999.67
2049,66.72,170.35,171.41,4318.6,1021.89
2050,71.55,140.74,159.65,6442.37,1040.52
2051,78.25,171.51,180.02,4062.6,999.49
2052,61.33,172.21,172.04,5124.71,939.57
2053,63.42,171.65,180.68,4433.38,1014.97
2054,66.96,136.8,168.54,4250.53,1050.11
2055,56.54,146.63,175.63,5593.33,1029.66
2056,61.81,154.79,155.9,4835.57,1002.97
2057,65.24,122.58,166,5324.71,1028.26
2058,78.74,181.9,159.82,3195.88,988.84
2059,72.63,149.75,167,5402.5,1052.21
2060,71.94,155.68,173.77,4423.52,1067.36
2061,78.51,138.46,165.16,3496.92,935.19
2062,68.63,123.46,176.91,6507.79,1055.8
2063,73.9,137.92,163.15,5480.81,1111.86
2064,68.97,154.38,177.08,5181.82,1026.28
2065,72.65,163.47,180.48,5999.54,1049.19
2066,64.17,153.24,178.11,5198.06,967.65
2067,45.61,156.93,167.25,4361.11,974.81
2068,68.66,143.26,153,4860.03,989.52
2069,84.23,159.92,174.66,4457.31,979.88
2070,79.26,179.66,169,4599.72,934.41
2071,79.65,164.1,162.17,3993.84,991.37
2072,82.36,166.19,165.55,4223.98,1041.82
2073,70.89,155.88,181.48,5715.67,935.07
2074,71.97,119.94,160.9,5265.66,1008.96
2075,63.82,129.11,173.75,4597.59,1007.42
2076,66.84,159.1,171.74,4177.57,984.93
2077,76.16,149.78,167.14,4675.68,1024.83
2078,82.04,158.8,175.16,3652.92,1020.13
2079,68.61,183.53,183.06,5101.3,981.38
2080,65.5,164.52,167.63,5756.38,1053.04
2081,70.01,175.18,168.05,6893.58,1028.03
2082,76.01,151.89,174.98,4117.39,1078.67
2083,55.56,133.86,177.35,5723.04,996.68
2084,47.04,148.84,168.98,4434.23,983.91
2085,64.49,133.9,167.56,4097.23,989.58
2086,57.79,181.17,152.26,4096.88,1058.92
2087,64.92,165.81,163.78,5112.59,992.57
2088,68.52,160.41,160.89,4255.37,995.62
2089,65.47,174.72,175.48,4514.52,1098.05
2090,84.52,109.6,168.05,4647.68,932.78
2091,73.27,161.76,167.74,4408.03,1017.84
2092,73,123.79,169.93,4349.93,996.93
2093,76.22,149.85,163.04,3056.67,987.47
2094,58.61,143.77,182.43,5069.56,952.33
2095,80.39,163.23,180.39,5054.14,966.8
2096,69.24,154.56,182.94,4362.12,979.6
2097,76.7,176.9,175.47,5288.31,1024.79
2098,59.28,137.96,169.76,6117.53,1042.62
2099,54.46,164.18,182.92,5018.86,911.06
2100,78.18,153.24,164.55,6064.21,939.92
2101,73.76,117.29,163.03,6790.51,1027.39
2102,60.98,131.63,165.19,7024.42,1031.61
2103,61.3,147,174.18,4049.41,926.82
2104,81.25,172.25,163.9,4053.55,1043.71
2105,58.11,159.27,168.76,4644.46,999.3
2106,86.43,126.65,157.19,5102.97,1037.35
2107,60.99,147.19,173.85,6269.32,957.41
2108,76.38,190.36,157.86,5501.79,930.5
2109,66.71,152.22,162.54,4037.37,984.57
2110,76.03,143.45,179.74,4510.67,986.79
2111,64.56,159.83,179.44,4966.4,983.99
2112,68.37,165.27,172.99,3808.67,980.49
2113,70.41,140.88,172.21,5010.93,1084.64
2114,59.98,160.05,165.75,4049.25,915.01
2115,77.41,143.42,163.82,3679.42,957.76
2116,64.87,164.39,167.1,4242.41,979.07
2117,67.71,153.39,157.89,5328.82,1001.2
2118,60.06,159.64,172.02,5323.29,1035.55
2119,44.38,134.82,170.39,5077.32,1043.27
2120,68.09,133.57,162.53,5793.29,1053.83
2121,94.13,168.91,182.55,5708.47,1024.07
2122,77.85,148.41,174.86,5163.51,913.5
2123,69.81,155.7,175.53,5053.11,916.78
2124,67.37,143.87,166.1,5103.64,1057.36
2125,70.22,167.97,169.99,4881.88,1054.13
2126,75.47,137.84,175.02,3260.53,1031.8
2127,58.19,147.29,171.22,5908.39,958.99
2128,81.14,165.72,182.82,5318.02,983.87
2129,77.15,173.46,168.37,4026.94,980.06
2130,77.18,139.52,165.96,6142.25,948.76
2131,74.38,189.19,175.07,4528.02,1012.95
2132,70.2,156.26,159.88,4913.78,1107.77
2133,76.73,129.14,177.39,5818.86,975.22
2134,75.92,157.38,159.59,5176.11,1064.84
2135,66.46,142.34,175.11,6068.3,955.73
2136,64.26,158.68,164.81,4718.32,923.17
2137,71.02,149.14,173.81,6352.94,1049.37
2138,85.49,151.49,177.26,4377.76,989.06
2139,57.61,131.77,171.23,6054.1,1063.56
2140,55.32,169.8,160.4,3187.91,1073.54
2141,71.65,126.88,162.83,4119.85,986.08
2142,70.51,127.82,164.17,5238.37,1067.15
2143,71.73,157.35,154.84,4679.64,956.2
2144,72.44,182.06,179.02,4940.2,955.41
2145,67.77,142.95,170.88,5033.32,1053.61
2146,84.9,164.02,160.92,4047.28,922.61
2147,53.99,171.47,181.65,4107.26,999.92
2148,61.72,166.29,164.39,5185.7,1062.48
2149,68.97,143.78,172,4466.93,1065.84
2150,53.57,128.18,163.4,6072.83,978.37
2151,68.24,105.85,153.85,4846.44,1050.46
2152,86.61,144.74,159.08,5575,943.85
2153,70.21,173.56,166.41,5354.28,966.63
2154,72.31,127.52,177.19,4519.07,1011.52
2155,57.4,164,172.77,3415.74,1018.89
2156,63.84,131,171.12,5947.95,947.61
2157,66.25,152.12,153.92,4216.87,1093.11
2158,66.82,164.16,180.16,4676.99,906.13
2159,82.82,136.81,171.79,4879.33,1002.71
2160,75.58,153.41,169.04,4959.19,1009.8
2161,58.89,141.7,179.06,5769.57,912.65
2162,72.47,164.1,179.98,5004.66,1066.21
2163,74.98,154.71,179.24,4898.12,962.98
2164,81.4,151.13,168.02,5814.76,1004.92
2165,85.81,181.17,161.97,5480.52,1016.4
2166,59.85,163.25,177.91,4411.54,927.29
2167,61.89,136.19,159.08,4082.28,946.39
2168,57.42,148.28,185.58,4341.04,1078.15
2169,67.66,148.48,170.22,4960.62,996.71
2170,74.66,151.61,161.51,4003.16,865.15
2171,79.87,200.49,160.15,5072.6,984.9
2172,69.24,157.42,159.78,4896.64,998.35
2173,66.8,109.28,171.12,2965.98,1010.97
2174,71.52,139.14,169.95,3875.06,900.06
2175,61.65,111.35,160.11,2691.4,998.53
2176,90.9,143.4,167.15,4724.88,958.37
2177,53.92,110.25,159.06,5859.21,1011.05
2178,71.85,132.57,174.71,3487.47,1025.32
2179,90.24,119.59,169.56,3942.17,1020
2180,70.07,157.68,166.97,4869.01,1070.2
2181,68.1,150.01,159.7,4149,1109.53
2182,66.43,156.06,167.6,4145.06,943.32
2183,68.2,147.91,166.68,5433.28,980.9
2184,83.73,122.11,172.54,4604.08,1037.15
2185,47.88,160.27,171.34,3810.62,993.66
2186,85.33,188.44,176.34,3329.83,863.86
2187,55.76,158.18,166.12,6766.73,990.37
2188,67.33,141.48,155.12,5902.65,1061.71
2189,65.71,121.44,177.93,4638.69,930.26
2190,75.89,131.84,162.51,5070.29,1011.03
2191,54.02,159.06,161.14,4609.18,904.63
2192,74.62,171.46,169.66,5408.37,1043.5
2193,90.24,155.22,172.42,4316.63,1012.08
2194,56.37,166,165.75,4565.46,971.6
2195,71.9,164.15,165.69,5364.32,979.1
2196,63.38,160.13,166.87,6163.09,925.05
2197,74.26,136.83,181.33,5593.13,1050.38
2198,70.19,153.48,169.98,5987.13,960.03
2199,63.59,133.03,162.26,4750.07,1025.01
2200,74.88,150.35,162.34,4501.59,951.9
2201,88.04,156.62,167.99,3449.3,1109.92
2202,68.09,183.58,171.9,5057.76,1077.98
2203,77.2,123.81,173.87,5303.24,1103.69
2204,57.07,159.63,170.99,4760,1109.53
2205,60.44,179.62,163.27,4378.64,968.27
2206,74.72,165.18,166.61,5994.72,955.79
2207,84.84,166.66,175.87,5505.44,1101.31
2208,73.56,161.75,160.83,6050.26,992.95
2209,66.87,175.97,166.27,4237.14,1041.66
2210,69.99,128.25,174.78,4433.41,968.97
2211,57.5,122.28,177,5962.54,969.79
2212,76.05,149.87,168.46,4962.12,1041.5
2213,78.82,106.78,166.71,4544.72,901.51
2214,65.48,174.61,159.42,4600.39,1039.16
2215,65.3,174.41,174.21,4991.14,1026.22
2216,72.66,141.33,180.55,5802.36,973.49
2217,65.63,142.58,190.52,4871.59,1001.21
2218,69.34,148.55,173.09,5632.43,1009.04
2219,91,151.04,169.59,5373.9,1011.85
2220,67.53,152.54,162.64,4297.33,1034.51
2221,66.42,161.16,154.97,4296.7,959.25
2222,63.52,146.55,171.42,4639.79,1134.89
2223,77.44,168.86,188.8,3930.53,989.72
2224,68.19,158.92,180.17,4588.69,993.47
2225,63.51,137.86,178.93,6210.75,1097.23
2226,83.21,176.7,171.96,4974.89,908.55
2227,84.2,122.83,172.88,4386.84,1096.71
2228,64,148.16,150.61,6532.6,1004.67
2229,51.33,169.34,176.1,4255.51,973.49
2230,80.08,135.54,165.37,4230.49,944.02
2231,63.15,156.19,164.39,5983.59,936.54
2232,77.91,160.87,167.41,5529.05,982.91
2233,50.3,132.79,167.14,4895.95,1013.9
2234,78.93,148.55,164.26,5665.53,1031.12
2235,57.89,146.87,170.11,5240.48,1013.3
2236,77.31,138.97,165.53,4051.05,974.49
2237,70.14,196.03,170.8,3081.93,1066.98
2238,60.46,134.74,158.1,4546.12,1133.69
2239,65.93,170.1,168.29,5867.94,1074.73
2240,76.86,142.14,161.23,4657.22,982.04
2241,71.06,128.27,164.87,5368.08,1025.1
2242,75.84,152.06,171.15,5147.59,1028.31
2243,89.76,162.98,157.17,3645.2,1080.18
2244,54.36,168.41,163.42,4674.88,983.09
2245,86.17,181.25,174.55,5287.1,951.75
2246,71.04,208.9,158.69,4370.28,1056.69
2247,61.01,155.01,184.22,4709.97,1020.32
2248,56.7,136.74,179.64,5313.4,944.56
2249,68.11,159.06,166.04,5058.1,1035.28
2250,79.22,144.68,163.7,5837.53,1091.91
2251,68.72,168.52,171.62,5306.94,965.31
2252,85.11,124.06,158.42,4235.32,955.45
2253,55.49,197.37,153.98,4617.96,1001.5
2254,69.88,167.12,166.33,5016.24,1034.01
2255,57.48,116.32,168.93,6070.73,996.25
2256,73.64,135.82,170.76,4621.18,1056.72
2257,78.87,166.32,165.08,3613.94,1013.04
2258,65.79,173.53,180.19,5352.45,1050.58
2259,43.96,124.56,158.04,4395.52,963.96
2260,71.99,164.26,160.89,3971.76,938.61
2261,74.37,111.05,173.89,5015.04,983
2262,74.04,148.21,160.71,5778.29,932.68
2263,82.36,172.24,160.4,4540.9,1020.47
2264,59.29,138.97,170.99,5397.26,899.16
2265,76.8,119.86,161.57,5545.53,977.36
2266,81.93,152.92,168.94,5633.44,985.7
2267,52.21,137.91,164.4,4414.18,947.67
2268,73.2,162.59,163.11,4103.13,984.68
2269,64.96,132.29,153.18,4212.2,1000.21
2270,69.18,134.55,171.12,5632.78,1063.46
2271,73.48,109.58,160.02,5533.91,947.96
2272,65.13,153.4,168.65,4234.28,1017.87
2273,63.24,146.78,165.9,6706.12,1027.79
2274,70.34,126.23,168.35,4138.91,998.94
2275,59.13,153.88,168.8,5799.57,975.1
2276,59.14,170.54,171.55,6215.73,943.05
2277,76.79,145.69,164.18,5087.81,1094.93
2278,58.51,155.36,179.94,4384.22,1003.63
2279,76.66,155.47,155.22,4401.7,984.22
2280,74.63,125.91,168.19,4790.33,1106.08
2281,52.74,191.13,176.69,5864.7,1011.11
2282,63.22,140.58,173.81,4040.1,1127.17
2283,81.94,163.12,162.2,3528.99,929.18
2284,60.19,165.38,163.53,5289.64,988.14
2285,65.36,147.21,161.95,5465.29,931.5
2286,74.62,162.14,174.79,6574.38,993.89
2287,77.83,154.92,164.08,3894.14,993.65
2288,67.48,121.65,172.04,4892.15,977.1
2289,64.02,143.35,172.11,5929.47,1002.69
2290,84.22,137.75,188.95,5096.69,979.54
2291,87.39,140.77,172.51,4843.65,994.48
2292,79.79,123.92,163.51,5631.92,962.21
2293,70.85,172.53,158.32,4520.49,1072.14
2294,61.92,182.04,167.79,5681.13,944.56
2295,61.7,169.56,169.05,3997.15,1010.62
2296,75.23,175.41,152.31,3784.45,940.37
2297,74.18,143.11,164.29,4781.13,958.25
2298,84.02,137.27,172.38,2949.37,963.59
2299,76.5,134.43,165.74,5067.76,993.41
2300,54.97,162.88,177.75,3613.95,1008.77
2301,80.52,154.54,157.53,5225.94,944.66
2302,60.02,148.46,175.42,5148.37,979.32
2303,66.16,175.9,177.31,4945.63,950.44
2304,72.5,158.1,177.65,5349.13,948.23
2305,89.96,133.23,157.47,5163.36,1056.68
2306,101.1,136.38,172.52,4765.6,930.4
2307,76.07,163.64,164.65,6464.81,1003.73
2308,68.17,170.83,158.75,5314.65,1084.9
2309,75.35,161.03,166.69,5617.53,1060.31
2310,78.88,187.94,162.76,5858.46,1021.27
2311,66.79,182.7,177.37,5534.52,999.19
2312,87.95,158.82,174.1,6650.27,1036.83
2313,72.3,133.23,160.78,5132.81,1018.47
2314,74.98,123.8,164.21,4994.43,1071.13
2315,76.66,142.25,166.95,4480.34,993.31
2316,74.22,165.06,169.42,4794.98,1050.06
2317,78.39,186.53,178.05,4415.02,983.71
2318,63.83,158.35,175.53,5541.77,1094.67
2319,64.42,173.37,170.41,4270.15,991.91
2320,59,145.09,167.91,5059.03,919.05
2321,74.4,162.46,155.81,5447.64,1003.89
2322,77.79,166.47,180.34,5120.26,1038.23
2323,74.58,110.41,166.42,4283.27,1081.43
2324,86.74,141.73,182.44,5559.16,950.19
2325,69.94,168.99,171.57,4931.73,912.78
2326,76.69,155.49,186.2,2701.83,1024.84
2327,59.08,126.07,174.85,4213.32,1023.29
2328,66.13,101.4,158.54,6120.91,929.45
2329,76.96,142.68,165.08,6187.46,983.52
2330,78.49,148.57,168.65,5420.89,985.76
2331,67.06,132.32,163.01,5627.26,1041.16
2332,69.28,152.86,166.98,4377.36,979.31
2333,54.82,160.13,159.06,4791.88,978.22
2334,66.43,163.41,170.05,5988.29,1005.73
2335,78.9,102.88,171.9,5340.73,931.09
2336,75.75,123.71,161.97,5051.96,1095.04
2337,75.01,143.91,185.52,4850.55,1046.7
2338,70.5,161.44,170.51,5939.58,964.91
2339,70.07,159.78,163.47,5897.63,944.12
2340,63.4,159.44,156.96,5519.74,947.99
2341,76.99,142.33,170.48,5053.02,1029.34
2342,74.21,143.45,167.92,4714.59,949.48
2343,74.92,135.43,176.26,5554.41,987.53
2344,64.74,165.36,168.85,4118.47,915.46
2345,48.47,131.59,160.45,4284.34,1027.06
2346,80.97,167,183.37,3839.13,1028.94
2347,65.21,154.16,173.48,5988.18,990.77
2348,61.37,149.1,167.97,4423.47,1009.68
2349,76.93,136.87,171.32,5323.21,1039.79
2350,66.08,122.89,173.79,4899.55,1008.33
2351,80.6,137.05,158.57,7318.03,1039.04
2352,76.17,143.4,171.26,5353.52,941.6
2353,76.84,102.62,166.4,3510.29,1018.93
2354,56.34,146.05,174.06,5940.35,1009.67
2355,82.12,168.49,164.08,4690.28,1060.1
2356,72.61,161.34,165.16,4839.26,1001.52
2357,66.31,140.08,183.3,4461.99,995.13
2358,71.43,150.94,179.85,5156.49,972.14
2359,52.24,138.88,143.64,5146.01,1074.56
2360,74.09,152.98,179.25,4483.62,882.19
2361,59.71,180.8,169.41,4593.48,1025.56
2362,56.47,169.37,164.33,5081.03,998.98
2363,54.78,160.42,161.94,3125.81,990.82
2364,81.13,140.14,162.41,3846.8,983.53
2365,63.71,165,164.56,6335.99,997.21
2366,85.34,116.26,160.98,5262.26,1023.93
2367,64.64,144.95,159.16,4580.07,960.25
2368,52.93,161.67,161.68,3643.13,1006.75
2369,58.83,164.81,172.59,4954.95,1017.54
2370,82.36,163.4,170.4,5788.15,952.31
2371,68.44,155.9,174.45,7111.36,1025.19
2372,64.52,146.09,169.47,6513.65,1017.95
2373,71.6,160.76,159.55,4290.45,960.05
2374,75.02,130.94,173.96,4603.36,940.6
2375,81.17,133.11,161.96,3822.8,959.39
2376,84.48,151.23,175.17,4326.68,1006.77
2377,66.4,153.46,160.67,4829.73,996.2
2378,56.74,113.49,164.5,4706.29,1069.7
2379,65.87,159.1,167.11,6643.65,981.64
2380,72.6,165.45,175.4,3947.71,955.55
2381,60.36,148.45,171.41,4963.92,1032.85
2382,60.43,197.49,170.16,3349.23,951
2383,73.44,136.34,185.09,5264.71,960.46
2384,69.51,142.78,155.3,3926.64,961.11
2385,70.33,142.1,161.69,5882.1,850.13
2386,62.42,148.48,161.35,4767.18,1028.34
2387,67.7,143.43,155.83,3878.41,1047
2388,60.76,121.86,164.24,3317.84,1045.83
2389,78.9,139.07,175.5,4217.09,1094.27
2390,80.35,148.05,165.27,5191.5,1075.35
2391,51.54,174.57,167.34,5337.21,983.3
2392,60.7,194.04,156.22,4601.25,1055.46
2393,55.03,176.71,163.63,5740.64,995.12
2394,63.5,134.49,166.31,4091.41,978.7
2395,69.17,136.08,175.14,2658.35,962.22
2396,55.5,146.81,156.6,5226.04,986.62
2397,60.78,185.69,166.36,6032.08,1016.45
2398,59.96,146.69,178.69,6039.47,1079.06
2399,72.07,123.45,166.44,3960.15,1036.43
2400,70.69,139.98,153.08,4564.25,961.43
2401,62.78,165.14,180.23,5579.06,947.79
2402,71.77,163.8,175.88,4498.32,1028.43
2403,64.53,146,176.96,5084.31,1045.12
2404,67.28,163.67,156.05,4426.85,1061.37
2405,86.73,104.54,182.1,4128.49,986.56
2406,83.4,152.08,163.81,4282.9,1023.48
2407,57,167.21,165.92,5764.58,1042.79
2408,78.3,133.34,164.38,5011.03,932.45
2409,78.11,133.27,177.58,6017.51,1013.89
2410,58.52,112.67,168.56,5416.34,1045.22
2411,78.19,181.8,173.85,6285.17,1025.52
2412,85.38,135.6,170.61,5654.45,995.97
2413,58.77,154.82,169.24,5607.47,1130.5
2414,60.82,162.08,162.43,4903.61,1096.53
2415,80.18,180.24,184.5,7407.37,1000.47
2416,72.71,146.92,158.29,5090.16,990.51
2417,75.51,139.21,173.3,3421.26,1035.01
2418,73.41,153.46,173.01,5214.43,997.12
2419,73.91,175.68,179.23,4214.17,1063.58
2420,56.74,146.6,181.1,5813.62,936.64
2421,80.47,130.9,168.9,5580.65,987.97
2422,81.7,119.18,174.24,4846.79,1034.26
2423,67.71,125.57,184.12,4289.69,1050.19
2424,69.57,167.29,169.48,5117.14,925.95
2425,54.69,143.59,161.47,4487.01,952.3
2426,75.14,137.85,166.92,5630.24,916.19
2427,75.72,135.68,159.56,5444.81,956.34
2428,69.38,151.7,172.97,7348.77,936.14
2429,81.24,145.21,178.52,4643.91,1026.96
2430,66.66,144.54,169.03,4757.26,1011.45
2431,75.65,176.99,157.03,4876.18,992.31
2432,59.8,180.76,178.17,4911.21,1001.3
2433,69.76,117.8,155.79,5821.66,1059.71
2434,68.26,156.55,157.63,4778.92,947.89
2435,72.25,134.46,168.57,6577.91,903.49
2436,66.3,145.03,172.01,5465.82,1035.53
2437,68.69,156.19,173.38,4611.41,980.45
2438,78.26,145.75,169.47,4407,949.08
2439,65.63,154.61,184.08,5832.7,1027.7
2440,53.93,163.46,170.52,5022.82,901.62
2441,87.5,155.89,178.28,5007.25,957.12
2442,83.81,137.06,176.3,4521.22,880.57
2443,57.08,137.42,159.66,4950.84,1012.95
2444,76.9,121.21,168.64,4488.84,1078.68
2445,64.97,132.92,186.99,6089.37,971.34
2446,72.63,189.24,165.97,5573.65,960.42
2447,72.94,134.16,164.6,4860.18,1089.23
2448,67.66,126.13,171.36,4848.43,1031.37
2449,62.16,156.4,166.25,5073.74,1119.02
2450,63.09,147.79,163.65,4995.57,1008.04
2451,60.84,146.09,166.13,4234.45,1011.33
2452,61.68,178.18,181.46,3479.38,1072.24
2453,69.33,160.98,168.91,4361.84,992.57
2454,62.84,139.4,159.38,4897.19,1012.36
2455,76.82,141.51,157.91,4409.73,878.94
2456,84.87,139.95,187.65,5655.47,1086.89
2457,64.2,167.49,168.21,4816.68,1019.54
2458,72.39,143.84,173.48,6498.86,994.63
2459,75,114.14,163.83,4550.8,1045.37
2460,74.72,149.03,172.57,5112.57,940.93
